id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches,Y1,Y2,Y3,Y4,Y5,Y6
111515,Thai Son Kwiatkowski,0.123076923076923,0.0461538461538461,0.68125,0.6075949367088608,0.3888888888888889,0.2727272727272727,3,-0.1564343201260797,1.129568823704136,,,,
133297,Yosuke Watanuki,0.0804597701149425,0.0632183908045977,0.7411167512690355,0.6403508771929824,0.5925925925925926,0.4666666666666667,5,-0.6487526281255341,0.6300529245413555,,,,
111790,Brayden Schnur,0.0958083832335329,0.0359281437125748,0.6994884910485933,0.5181818181818182,0.6557377049180327,0.3636363636363636,14,-1.0532479001166908,0.0663202257316683,,,,
127339,Borna Gojo,0.0704225352112676,0.0422535211267605,0.6704545454545454,0.4888888888888889,0.6060606060606061,0.25,4,-0.3334150401236703,0.2923085017646029,,,,
200005,Ugo Humbert,0.0881943369952034,0.0369797307751818,0.7435180477885104,0.5706140350877194,0.6495049504950495,0.374031007751938,77,-1.2234480245954324,0.1342246547026055,,,,
123768,Collin Altamirano,0.053763440860215,0.032258064516129,0.7555555555555555,0.625,0.625,0.3333333333333333,1,-0.8082825396754163,-0.1301635187778561,,,,
202385,Jenson Brooksby,0.0424242424242424,0.0212121212121212,0.6313131313131313,0.5137614678899083,0.5681818181818182,0.5384615384615384,3,0.2945933670166952,-1.5074020642712165,,,,
200711,Nicolas Mejia,0.0612244897959183,0.0204081632653061,0.6176470588235294,1.4285714285714286,0.0,0.5,1,2.950578643826542,-0.1128201768230671,,,,
105691,Scott Griekspoor,0.0446428571428571,0.0625,0.6935483870967742,0.6521739130434783,0.5714285714285714,0.3333333333333333,1,0.2206557443367158,0.5809652991862918,,,,
127300,Jurabek Karimov,0.0533333333333333,0.1,0.6041666666666666,0.92,0.4705882352941176,0.5,2,1.6826901640294607,1.340910204198834,,,,
200218,Mate Valkusz,0.007380073800738,0.040590405904059,0.5804597701149425,0.6901408450704225,0.5263157894736842,0.3461538461538461,3,1.5532456535629748,-0.6462560106286481,,,,
105493,Tomislav Brkic,0.0654205607476635,0.0186915887850467,0.7391304347826086,1.1538461538461535,0.5555555555555556,0.3333333333333333,2,-0.2160952820097021,0.0328835108662442,,,,
138431,Darko Bojanovic,0.0869565217391304,0.0217391304347826,0.5384615384615384,0.8888888888888888,0.2,0.0,1,2.082194720561698,0.9411430737858346,,,,
105502,N Sriram Balaji,0.0677966101694915,0.0677966101694915,0.6071428571428571,0.8888888888888888,0.375,1.0,1,1.5465434896055794,-0.9176232737941064,,,,
105436,Markus Eriksson,0.0580645161290322,0.0161290322580645,0.6067961165048543,0.6521739130434783,0.5882352941176471,0.35,3,0.3077105213925549,-0.8855148752834154,,,,
111197,Jonathan Mridha,0.0825688073394495,0.0321100917431192,0.765625,0.7377049180327869,0.5,0.2857142857142857,2,-0.6978561039395371,0.4960842077024066,,,,
105757,Sandro Ehrat,0.064516129032258,0.003584229390681,0.73125,0.5368421052631579,0.5555555555555556,0.3125,4,-0.8107302442054704,-0.8682979895222048,,,,
106005,Constant Lestienne,0.0548780487804878,0.0396341463414634,0.6487804878048781,0.5576923076923077,0.5,0.4583333333333333,5,0.4292787870174696,-0.4848070907773864,,,,
